id_partido,id_equipo
1219022,2182
1218869,1957
1219119,8023
1219122,8021
1219118,1957
1219218,8569
1219221,8028
1219231,1601
1219238,8023
1219241,8021
1219253,8028
1219254,8023
1219267,2182
1219268,8030
1219275,8020
1219278,2183
1218879,2182
1218894,8020
1218909,8673
1218910,1601
1218921,8033
1218926,2183
1218927,8021
1219033,8033
1467591,8030
1467599,8027
1467880,2186
1467920,8028
1467937,8025
1467961,10265
1467981,8024
1467640,8030
1467986,8020
1467987,2186
1467645,1957
1467648,8028
1467650,8023
1467998,1957
1467701,8024
1468022,8024
1467678,8673
1467684,8025
1467724,10265
1467726,8020
1467729,1957
1467742,2182
1467745,10265
1467746,8023
1467924,8030
1467927,2186
1467704,8030
1467945,8027
1467830,8033
1467857,2186
1467892,2186
1467687,10265
1722164,8569
1722170,8245
1722203,8033
1722220,10265
1722224,8019
1722225,8025
1722229,8030
1722230,10265
1722245,1601
1722251,8569
1722267,8673
1722268,8023
1722284,1957
1722307,8028
1722317,8027
1722322,2182
1722111,1957
1722331,8020
1722122,8673
1722123,8020
1722238,10265
1722124,8028
1722130,8033
1722136,2186
1722137,8673
1722141,10265
1722142,2182
1722144,8245
1722146,8033
1722150,8027
1722154,1957
1994689,8025
1994693,8673
1994698,8021
1994711,8028
1994713,8021
1994721,8025
1994722,8019
1994723,10265
1994724,8033
1994727,1957
1994738,8019
1994739,8033
1994752,177361
1994761,8021
1994629,8673
1994788,1601
1994809,8028
1994825,8245
1994827,177361
1994830,1601
1994838,2182
1994633,8019
1994634,10265
1994853,8023
1994667,1957
1994674,8019
1994675,1601
1994676,2186
1994682,1957
509207,6421
509214,10214
509224,9809
509230,10214
509243,10213
509252,10264
509259,7844
509263,6421
509269,10264
509277,7841
509278,6421
509140,10264
509283,6403
509286,10264
509287,10214
509314,9768
509316,6403
509320,7992
509326,10214
509332,6403
509336,9809
509344,7992
509345,9773
509350,9807
509354,9807
509146,7844
509150,6421
509365,6403
509155,10212
509157,10264
509163,10213
509169,9773
509181,10238
509183,10215
509194,10212
686104,10214
686105,6403
686245,9771
686248,10212
686276,9772
686280,10212
686312,10214
686326,9773
686151,9809
686154,9807
686160,2033
686169,10214
686109,2033
686111,9807
686225,10264
686235,7844
686241,9771
686251,2033
686286,10264
686301,9772
686118,6421
686120,10214
686332,6421
686129,7841
686182,9773
686195,10215
686196,9768
686227,10215
859719,10212
859730,10214
859732,2033
859748,9765
859757,9773
859760,7841
859793,6403
859796,9809
859800,10212
859826,10211
859828,9809
859834,10238
859846,9768
859856,7844
859860,10215
859661,9772
859882,6403
859678,7844
859693,9772
859702,9768
859703,10212
859708,9765
859712,9771
1042819,10212
1042824,9764
1042909,10238
1042917,6403
1042943,9772
1042946,10214
1042950,10215
1042953,9773
1042957,10264
1042840,9772
1042844,6403
1042985,10212
1042986,2033
1042992,9764
1042997,10238
1043003,7841
1043005,9768
1043010,7844
1043012,9771
1043023,9772
1043035,9768
1043041,4064
1043042,9764
1043057,4064
1042859,2033
1042866,10214
1042876,10264
1042883,10214
1042890,6403
1042893,9768
1042898,9764
1255911,7844
1255912,9764
1256647,6403
1256655,10264
1256722,10211
1256737,8348
1256758,7842
1256086,9773
1256113,7841
1256230,9772
1256083,9773
1256272,10238
1256285,10264
1256424,7842
1256475,10264
1256543,7844
1256599,10214
1256810,9773
1256843,10212
1256361,10211
1256385,7844
1256442,10214
1256473,10264
1256478,8348
1256552,6403
1256565,10215
1256585,10212
1497959,10238
1498085,7844
1498104,2033
1498105,6403
1498107,10215
1498127,10214
1498147,10238
1498150,9773
1498156,158085
1498157,9807
1498161,10212
1498015,158085
1498021,10264
1498167,10212
1498172,158085
1498173,9807
1498183,2033
1498184,6403
1498211,9807
1498224,9764
1498257,6403
1498304,158085
1498319,7844
1498323,10238
1498345,9807
1498349,7844
1498353,9768
1498044,6403
1498051,2033
1498061,10214
1498065,9773
1498075,9807
1498078,10214
1748717,10215
1748802,7841
1748813,6547
1748821,9772
1748828,9764
1748830,9773
1748837,10264
1748838,7842
1750601,6403
1750606,7844
1750612,10214
1750622,8613
1750624,10238
1748728,6403
1748729,7844
1748733,8348
1750659,9764
1750664,10212
1750669,9768
1750671,8613
1750684,8613
1750704,10238
1750713,6403
1750723,9772
1750726,10264
1750729,9807
1748735,10215
1750739,7842
1750746,9768
1750772,10214
1750775,7841
1748744,158085
1748747,7844
1748756,9764
1748758,7841
1748768,8348
1748778,9773
1748797,9773
2015894,10212
2015897,6367
2015903,10264
2015911,7844
2015918,8613
2015944,158085
2015947,9773
2015967,8613
2015969,10212
2015981,10212
2015983,158085
2015989,9773
2015991,188163
2016011,188163
2016017,10214
2016030,10215
2016039,9772
2016042,9773
2016046,10214
2016048,10238
2016050,10264
2016057,7842
2016062,10238
2016063,10214
2016066,10215
2015827,10215
2015831,10264
2016070,9807
2016075,158085
2016077,10264
2016078,8348
2016081,7841
2016092,9807
2016093,9772
2016094,10264
2016099,10212
2016106,188163
2016112,9807
2016114,10264
2015840,8348
2015844,7842
2015853,9768
2015866,9773
2015887,9768
489982,9860
490053,9925
490056,9860
490063,8596
490065,8548
490080,8597
490088,9800
489988,9938
490100,9800
490108,9938
490110,8597
490132,9927
490133,9860
490140,8485
490153,8066
489997,8485
489998,8066
490159,8596
643164,9800
643167,8548
643168,9938
643173,8597
643185,9800
643188,9925
490021,8066
490022,8596
490029,8548
658785,9938
658789,10251
658881,8429
658884,9800
658886,9860
658902,8467
658907,8596
658908,9927
658912,9938
658993,8467
659009,9927
659011,8596
659039,8597
659040,9927
659042,8467
659047,8596
659050,8548
659055,10251
820481,8429
820490,8467
820494,10251
820509,9860
658751,9800
658753,9860
658775,9938
839807,9860
840301,8548
840308,9860
840319,8548
840320,9927
840332,9860
840335,8485
840339,9927
840342,8066
840344,10251
840345,8467
840349,8548
840361,9925
840362,9927
840372,8429
840382,9800
840386,9927
840395,8485
840399,9860
840242,9927
840243,8485
840246,9860
840425,8066
1005025,9800
1005032,8548
1005034,8467
1005036,9927
1005038,8429
1005042,9938
840257,8597
840263,9800
840264,8429
840266,9927
840267,9860
840268,8467
840274,8485
840278,9927
1024369,8485
1024374,9860
1024377,8066
1024391,8597
1024399,9800
1024418,9860
1024466,8597
1024258,8467
1024489,9938
1024496,9860
1024503,9800
1024518,9800
1024530,8066
1024624,8597
1024631,9800
1024659,8548
1024668,9860
1024683,8467
1024701,9938
1024711,10251
1024194,9927
1024727,9938
1024776,9925
1024810,8548
1189719,9800
1189721,9938
1189725,9925
1189734,8597
1189739,8485
1024207,9938
1024219,9860
1024271,9800
1024278,8457
1024288,8548
1024296,8457
1229055,9938
1229057,9860
1229073,8485
1229078,9860
1229504,9860
1229552,9925
1228338,8485
1229575,9938
1229692,8284
1229722,10251
1229735,9927
1230178,9800
1230387,10251
1230409,8467
1230416,9927
1438235,8649
1438238,10251
1438240,9927
1438242,9860
1438249,8284
1438251,9800
1438255,10251
1228399,8066
1229031,10251
1474096,9925
1474246,9938
1474279,8066
1474292,9925
1474129,9925
1474380,8649
1474431,9925
1474466,10251
1474488,8426
1474143,10251
1474144,8066
1474508,8485
1474525,10251
1474531,9800
1474538,8066
1686209,8426
1726076,8649
1726077,8467
1726078,9800
1726082,8066
1726090,8467
1726096,9800
1726101,8426
1726103,8485
1726130,8426
1726138,8467
1726174,9800
1726186,9800
1726032,9925
1726198,8467
1726204,9800
1955044,8066
1955064,9800
1955068,8485
1726053,8649
1726067,9925
1990902,8649
1990905,8597
1990910,9925
1990913,8066
1990916,9938
1990923,9860
1990963,8485
1990964,8284
1990965,8429
1990978,8426
1990987,8485
1990990,8426
1990859,8597
1990860,8467
1991032,8066
2216647,9925
2216648,9938
2216655,8066
2216664,8429
2216666,8485
1990864,9927
1990865,8426
1990885,9925
1990886,9938
1990892,8284
530085,9783
530235,8388
530249,9864
530258,9783
530330,9864
530340,8603
530369,8633
530370,10267
530381,10267
530454,8633
530455,10205
530465,9783
530468,8603
530481,9864
530482,8371
530485,9869
530501,10281
530556,8661
530566,8558
530568,9865
530587,8558
530588,10267
530106,10267
530109,8696
530595,8696
530613,9906
530615,8603
530620,8371
530636,9869
530638,8388
530640,8633
530641,10205
530645,8302
530681,9783
530113,8371
530131,9865
530138,8305
530205,9906
530223,8315
684735,8696
684764,9906
684770,8302
684779,9864
684786,9865
684792,8302
684808,9864
684817,9906
684819,8696
684822,9865
684826,8394
684828,8371
684832,9869
684837,10205
684858,9865
684870,8305
684595,9783
684601,8302
684605,8305
684607,9906
684918,8394
684919,10267
684924,9868
684930,8302
684932,10281
684941,9864
684984,8305
684989,8634
685005,8394
685012,8302
685039,8661
685041,8371
685048,8302
685051,10281
685057,9906
685066,9868
685087,9906
685103,9783
685107,8371
685121,10267
685150,8634
685155,8661
685164,8633
685179,8661
685200,9906
685207,8394
684624,9868
684626,9867
684631,9869
684637,8558
684658,9868
684661,9867
684677,9868
684680,9783
684684,8661
684688,8394
684694,9867
875451,10278
875466,8560
875670,8371
875672,8560
875675,8581
875683,8696
875687,8302
875704,8634
875707,9869
875710,8696
875718,8633
875721,8560
875730,8394
875736,9906
875761,8394
875771,8661
875796,9864
875812,8305
875814,8394
875494,8315
875506,10205
875821,9869
875842,8633
875857,9864
875860,8581
875891,8633
875904,8696
875921,10267
875925,8394
875932,10205
875937,8371
875693,8315
875832,8305
875851,8581
875979,9864
875995,9869
876001,10205
876008,8581
875533,8394
875501,8633
875507,8558
875471,10205
875483,8315
875491,9906
875561,9865
875594,8371
875614,8661
875625,10205
1051469,8581
1051739,8305
1051742,8581
1051746,8394
1051755,8302
1051761,8305
1051764,8581
1051767,8633
1051769,8560
1051774,10267
1051777,8371
1051779,8558
1051789,9906
1051799,9864
1051802,10205
1051804,8558
1051619,7878
1051622,8394
1051829,7878
1051839,8370
1051842,8633
1051856,8634
1051883,9906
1051892,8305
1051897,8633
1051902,8560
1051908,8696
1051928,8634
1051678,8696
1051940,8696
1051945,9864
1051960,8696
1051962,8560
1051966,8302
1051976,8305
1051978,8581
1051986,7878
1052008,7878
1051738,9869
1260141,8305
1260151,8634
1260172,9906
1260207,8634
1260213,8560
1260222,9906
1260236,8370
1260253,8305
1260252,8603
1260288,9910
1260309,7878
1260307,8558
1260310,10281
1260320,9783
1260325,8581
1260328,8305
1259977,9864
1259980,8371
1259968,8603
1259988,8315
1260005,8633
1260015,8558
1260048,8633
1260088,9783
1260191,8581
1259991,8603
1260136,8394
1260162,9783
1260188,9864
1260238,8302
1260251,9910
1260258,8394
1260268,8370
1260279,9864
1260254,8634
1260259,8661
1260282,9864
1260295,8315
1260334,8394
1260011,9864
1260016,8371
1260022,8302
1260029,8603
1260057,8305
1260078,9910
1260097,8633
1505557,8371
1505915,8603
1505917,9910
1505929,8370
1505938,9910
1505941,10267
1505944,8581
1505964,9864
1505966,8302
1505968,8560
1505969,9865
1505974,8305
1505981,10267
1505986,8370
1505994,10268
1505997,8315
1505999,8603
1505581,10205
1506005,8315
1506010,8581
1506016,10281
1506019,8370
1506020,8302
1506021,8634
1506027,10268
1506032,10267
1506043,8315
1506060,8560
1506061,8370
1506074,8603
1506075,8558
1506076,9910
1506078,8371
1506083,8305
1506096,8558
1506098,8633
1506099,8371
1506100,10281
1506104,9906
1506108,8302
1506113,10205
1506119,8633
1506124,8581
1506128,8370
1506137,8603
1506142,9906
1505595,10205
1505808,8603
1505854,9910
1505856,8371
1505864,10205
1505866,10268
1505869,9864
1505876,8633
1505881,10267
1505897,8633
1778138,10267
1778144,9906
1778159,10267
1778169,8634
1778192,8633
1778196,9906
1778216,9783
1778045,8558
1778228,8560
1778231,10268
1778243,8581
1778245,8305
1778246,7869
1778255,10267
1778260,8372
1778267,9906
1778271,8315
1778290,8315
1778299,9865
1778305,9906
1778062,8634
1778327,10205
1778346,10205
1778347,8315
1778349,8634
1778350,7878
1778354,9864
1778357,7869
1778359,8558
1778366,8315
1778369,7878
1778381,10267
1778384,10205
1778409,8372
1778067,8560
1778069,9783
1778074,8558
1778076,8302
1778099,9910
1778107,9783
1778112,8634
1778115,8305
1778116,8558
1778119,9865
2030188,9906
2030197,10267
2030203,8305
2030211,9864
2030212,8370
2030217,9783
2030226,8634
2030234,8560
2030244,10205
2030253,8370
2030258,8558
2030263,8560
2030265,10205
2030356,8560
2030361,9864
2030364,8558
2030367,9783
2030376,10267
2030379,9910
2030402,9906
2030409,8372
2030417,8603
2030428,8372
2030430,10205
2030443,8581
2030445,9864
2030446,8315
2030108,8558
2030448,8305
2030462,8306
2030480,8372
2030492,9869
2030493,8603
2030495,7878
2030503,8302
2030504,8306
2030520,10205
2030524,8302
2030525,8306
2030530,9869
2030532,8558
2030123,9910
2030130,8603
2030136,10205
2030140,9783
2030142,8302
2030143,8306
2030169,8315
486263,10192
486310,6493
486315,7955
486318,9956
486319,10192
486320,10179
486322,10243
486329,10192
486338,9956
486343,6493
486347,10179
486268,6493
486271,9824
589785,9930
589791,9956
589794,10192
486272,9931
589887,10179
589888,9931
589922,6493
486284,10243
486292,10199
663715,9956
663729,9930
663675,9931
768250,10243
768257,10190
768290,7955
768367,10190
768408,7955
768413,10192
663680,10190
768461,6493
768475,10179
768492,9930
663690,10179
663693,10192
663702,7955
663706,9931
663712,6493
845067,10190
845068,10243
845073,10191
845077,7955
845081,10192
845085,10192
845092,7955
845095,6493
845096,10199
845099,7955
845102,9956
845104,10190
845106,9931
845110,10191
845031,7955
845032,10190
954487,10179
954488,9931
954489,7955
954501,9931
954517,10243
954518,9956
954528,9956
954535,10190
954550,10191
845056,6493
845066,10179
1026981,9956
1026982,10179
1027007,10179
1027009,9931
1027013,10192
1027015,10243
1147449,10179
1147452,10192
1147457,10199
1147491,9777
1147509,9931
1147522,9956
1147527,9931
1026953,10199
1026955,10243
1026956,7730
1026973,10179
1227783,9956
1227785,10191
1227786,10243
1227787,9956
1227797,9956
1227817,7730
1227819,10190
1227826,10192
1227829,10190
1227836,10191
1227853,9956
1227854,9777
1227857,7730
1227859,10179
1227863,10179
1227870,9777
1227872,7730
1227879,9777
1227884,10179
1227892,9931
1227895,10190
1227899,10179
1227905,10190
1227762,10191
1227765,9777
1227774,10199
1471686,10192
1471689,10243
1471698,9930
1471703,7730
1471715,10199
1471716,9930
1471717,9956
1471728,9931
1471737,10192
1471750,10190
1471889,10179
1471894,10192
1471903,10243
1471905,10190
1471909,10243
1471911,10179
1471915,9956
1471916,10192
1471922,10199
1471927,10190
1471943,10179
1471950,9930
1471951,9956
1471953,10190
1471957,10243
1471959,10179
1471663,10199
1717263,9824
1717294,10243
1717299,9956
1775090,9824
1717221,9956
1775091,9931
1775095,9930
1775103,10191
1775118,10179
1775135,9824
1717230,10190
1775154,10199
1775157,9956
1775160,9824
1775163,10192
1775166,10191
1717231,10190
1717242,10191
1717244,10191
1717250,9930
1992097,9956
1992126,9956
1992130,10243
1992132,9956
1992133,10179
1992141,9931
1992144,10192
1992056,10192
1992057,9956
1992058,7896
1992162,10179
1992190,10243
1992203,7896
1992213,9824
1992216,9956
1992217,7896
1992219,10190
1992223,9824
1992234,10190
1992225,9931
1992228,10191
1992068,10190
1992074,10179
1992076,7896
1992078,10190
1992081,7896
1992082,9824
1992084,9931
838485,8021
838501,8025
838572,8030
838579,8020
838614,8031
838619,2183
838629,8673
838647,8021
838655,1957
838662,8025
838399,8245
838403,2186
838678,2182
838682,8030
838724,8031
838749,8024
838784,1601
838797,8020
838811,8025
838813,1957
838816,8030
838840,8569
838844,8322
838850,8021
838413,8569
838860,8020
838865,8025
838417,1957
838423,8025
838444,8030
838448,8030
838452,1957
838457,1601
1030916,10265
1030922,8673
1030932,8025
1030934,10265
1030940,2186
1030943,1957
1030966,1957
1031027,8244
1031042,2183
1031064,8020
1031066,1957
1031175,1601
1031091,8569
1031095,8020
1031100,8030
1031111,8021
1031069,1957
1031007,8569
1031010,8245
1030989,2186
1030994,8030
1030972,2182
1030982,8025
1030948,2186
1030830,1957
1030935,8569
1030937,8673
1030944,10265
1030861,8033
1030884,8245
1030885,2182
1030894,8020
1030905,8673
1030908,8025
1219058,8028
1219071,1957
1219072,2182
1219073,8030
1219078,8021
1219097,8028
1218903,8245
1218907,8030
1218915,1601
1218922,8569
1219025,8028
1219111,8245
1219220,8030
1219230,8033
1219248,8025
1219260,8245
1219263,1601
1219265,8024
1219285,8030
1219290,10265
1218898,2183
1218899,1601
1218913,8024
1218917,8569
1219032,8673
1219034,1601
1219041,8023
1467595,8673
1467598,8245
1467842,10265
1467855,8023
1467860,8024
1467875,1601
1467962,1957
1467976,8033
1467982,8020
1467985,8023
1467693,8245
1468014,2186
1467680,10265
1467719,1601
1467732,8021
1467740,8033
1467908,8020
1467915,1601
1467918,8673
1467952,8021
1467827,8024
1467850,8027
1467859,8030
1467882,1957
1467683,8027
1467685,8025
1467688,1957
1467690,8023
1722095,1957
1722099,8019
1722167,8673
1722180,8027
1722183,8673
1722187,8025
1722189,8028
1722201,8245
1722204,8019
1722206,10265
1722210,8569
1722217,8245
1722226,8245
1722227,1957
1722228,8673
1722236,8569
1722273,8025
1722275,2182
1722276,8033
1722282,8245
1722286,1601
1722289,8030
1722302,1601
1722306,2182
1722313,8245
1722316,8673
1722110,8673
1722114,8033
1722330,2186
1722126,2182
1722128,8245
1722129,8025
1722135,8027
1994622,10265
1994703,8023
1994704,8030
1994714,177361
1994716,1601
1994719,8023
1994730,8020
1994737,8673
1994755,2186
1994757,8020
1994758,8021
1994759,8019
1994765,10265
1994768,8030
1994769,8023
1994773,2182
1994783,8025
1994784,8030
1994796,177361
1994804,8023
1994819,8019
1994831,8245
1994837,8023
1994840,8673
1994845,177361
1994635,8033
1994851,8030
1994647,8019
1994656,8030
1994663,10265
1994671,8023
1994673,8025
1994677,8673
1994683,8021
509215,10215
509223,6421
509231,10215
509236,7844
509238,7841
509239,6421
509242,9807
509247,10215
509251,9807
509273,9768
509279,10215
509138,10212
509144,7992
509294,6421
509307,10213
509312,9809
509319,6421
509322,10212
509329,9773
509331,9772
509339,10213
509347,9772
509353,10212
509355,10213
509147,6403
509149,7841
509362,9768
509368,9809
509158,10238
509159,10214
509161,9768
509170,9772
509178,10212
509191,10214
509193,7844
509197,10238
686243,10238
686246,6421
686274,7844
686277,9771
686278,6421
686279,9809
686307,10238
686308,9772
686310,6421
686311,9809
686138,10215
686147,6403
686149,9771
686150,10214
686159,9773
686161,7844
686167,9772
686173,9772
686175,10238
686176,10212
686208,7844
686219,6421
686224,6403
686234,9772
686287,6403
686302,10238
686304,7841
686317,9807
686321,10264
686185,7841
686194,10264
686215,9807
686216,10212
859720,10264
859723,9809
859755,9809
859762,10214
859770,10238
859782,9773
859783,9768
859784,7844
859788,10215
859792,7841
859797,2033
859658,10214
859660,9765
859798,9773
859802,9771
859803,10238
859808,7841
859812,9809
859816,10212
859832,10212
859855,9772
859858,9771
859859,10214
859868,9809
859874,9771
859666,10214
859878,9772
859681,10211
859683,9809
859692,9765
859694,7844
1042902,10211
1042923,9768
1042947,2033
1042962,7841
1042965,10238
1042839,10211
1042988,10264
1043007,9772
1043008,4064
1043011,10214
1043017,6403
1043027,7844
1043032,2033
1043036,9771
1043038,10215
1043040,9773
1043050,10264
1042850,7841
1042851,9768
1043064,7844
1042855,10211
1042863,4064
1042877,9768
1042878,10215
1042882,7844
1042888,10212
1042891,7841
1042892,10264
1256653,10215
1256677,9773
1256704,10238
1256707,10214
1256713,9772
1256744,7841
1256750,10212
1256760,9773
1256801,7844
1256834,7841
1256849,10215
1256172,9773
1256241,7841
1256220,10215
1256222,10264
1256263,7842
1256383,6403
1256434,7841
1256470,10238
1256480,8348
1256530,7842
1256838,9768
1256847,7841
1256264,2033
1257031,2033
1257039,6403
1256329,10264
1256333,8348
1256513,7844
1256517,9764
1256614,7844
1256618,9764
1497958,9768
1498082,9772
1498091,10215
1498093,9807
1498099,9772
1498103,10212
1498108,158085
1498118,7844
1498139,10264
1498151,10214
1498154,10264
1498158,7842
1498016,9772
1498017,9773
1498018,10214
1498170,10264
1498178,6403
1498191,7842
1498194,10214
1498208,10215
1498248,7844
1498311,10264
1498316,9773
1498321,6403
1498330,158085
1498030,10215
1498036,10264
1498045,9768
1498046,10215
1498053,10264
1498057,9807
1498079,10264
1748721,7841
1748724,9773
1748725,10214
1748812,10212
1748815,9768
1748822,8348
1748833,9768
1748836,9772
1750618,7841
1750619,6403
1750623,7844
1750632,6403
1750663,9807
1750666,10264
1750680,10214
1750688,10212
1750696,6547
1750699,9807
1750701,8348
1750706,8613
1750709,6547
1750730,6403
1750734,10238
1750736,8613
1750740,10264
1750748,8613
1750749,10212
1750751,6547
1750757,9773
1750758,10214
1750759,158085
1750763,10238
1750765,8613
1748752,10238
1748762,8613
1748764,158085
1748767,10212
1748781,8613
1748786,10238
1748788,7841
1748790,9807
2015814,10238
2015915,9773
2015928,9772
2015933,188163
2015934,6367
2015935,10215
2015951,188163
2015953,10215
2015963,7842
2015971,10238
2015972,9772
2015973,188163
2015823,10214
2015824,7844
2015995,10215
2016018,158085
2016020,9772
2016028,7841
2016031,8613
2016034,8348
2016047,7841
2016051,6403
2016061,8613
2016067,10264
2015835,10238
2016074,9773
2016080,8613
2016082,6403
2016091,158085
2016098,10214
2016100,7841
2015851,188163
2015854,158085
2015856,8613
2015862,7844
2015865,10264
490037,9860
490043,9860
490049,10251
490051,9800
490052,8429
490055,9927
490070,9800
489990,10251
489992,9800
490102,9860
490112,8429
490119,8548
490145,8597
490151,10251
490155,8548
490168,8548
490175,9938
490177,10251
643176,8485
643182,8596
643189,9938
490006,9927
490014,9800
490016,8548
490024,9938
490028,9927
658869,9927
658888,8548
658892,8597
658899,9927
658909,10251
658918,9925
658984,9927
659005,8597
659014,8467
659021,10251
659027,8548
659030,8596
659035,8597
659041,8548
820478,9927
820495,8485
820510,8548
658766,9927
658769,10251
839808,8066
839809,9927
840290,10251
840293,9800
840304,8467
840309,8597
840326,9938
840337,9925
840340,10251
840341,8597
840235,9925
840240,9938
840348,8429
840351,8467
840358,10251
840388,8485
840411,10251
840421,8548
840424,8467
1005017,8467
1005018,8429
1005026,9938
1005031,8597
1005037,8066
1005040,9800
840262,8485
840265,9925
840270,8066
840277,9925
1024244,10251
1024325,8066
1024326,8597
1024333,8485
1024340,10251
1024343,8597
1024347,8467
1024352,9925
1024366,9800
1024416,8457
1024422,9927
1024433,8597
1024253,9925
1024259,9800
1024493,8457
1024569,8548
1024591,8066
1024599,8548
1024618,10251
1024641,9938
1024716,8597
1024178,8485
1024807,8597
1189713,9860
1189722,9927
1189731,8597
1024212,9927
1024309,9800
1228221,9925
1229058,8649
1229125,9860
1229144,8649
1229146,9800
1229506,8066
1229527,9925
1229536,10251
1230192,8485
1230361,8649
1230366,8485
1230379,9938
1228373,9938
1228384,8467
1230395,8649
1230397,9800
1230399,9938
1230404,9927
1230405,8485
1438231,9800
1438233,8467
1438236,8485
1438250,8066
1228542,9925
1228994,9938
1229010,8485
1229013,8284
1474242,9927
1474267,10251
1474271,8426
1474310,9860
1474318,9800
1474135,8597
1474139,9927
1474355,9925
1474370,9927
1474379,9927
1474392,8467
1474400,10251
1474435,10251
1474449,8426
1474453,8467
1474461,8485
1474473,9800
1474517,9927
1474561,8426
1686206,8597
1686210,8485
1686227,10251
1474150,9925
1474156,9927
1474163,9938
1474167,9927
1474204,8426
1474215,8066
1726021,8284
1726074,8429
1726087,8429
1726092,8284
1726098,9938
1726102,8467
1726112,8066
1726118,8649
1726120,9800
1726128,9938
1726131,8649
1726025,9938
1726140,8284
1726143,8649
1726161,8467
1726164,9925
1726187,8485
1726188,8284
1726195,9927
1955051,9927
1955054,9927
1955059,8485
1955061,8284
1955069,9925
1726056,9925
1726060,8426
1726064,9927
1726066,9800
1726071,8426
1990899,8429
1990904,8429
1990922,8284
1990936,8597
1990937,9927
1990941,9860
1990942,8597
1990967,9927
1990968,8649
1990969,9925
1990973,9927
1990975,9938
1990979,8649
1990984,8485
1990988,8284
1990994,8284
1990999,9925
1991001,8597
1991036,8429
1991040,8649
2216644,9927
2216660,9925
1990875,8429
1990879,8485
1990882,9927
1990883,8426
530023,10267
530084,8371
530088,9869
530259,8661
530261,8388
530341,8633
530345,9906
530348,8479
530352,9864
530357,8661
530361,8388
530363,8305
530096,8302
530098,8479
530457,8302
530463,8696
530479,8479
530491,8388
530497,8661
530551,8696
530573,8696
530575,8302
530594,8388
530596,9869
530598,8371
530602,8634
530619,10205
530647,10281
530659,8696
530669,8305
530671,8633
530674,10267
530675,9906
530115,10205
530122,9864
530130,8315
530204,9869
530207,10267
530212,9864
530213,8302
530220,8388
530225,10281
530231,9906
684588,8371
684590,10267
684761,10281
684797,9868
684799,8558
684815,8305
684836,9867
684877,9868
684899,9869
684901,8305
684945,8633
684955,10267
685045,9867
685060,8634
685063,9864
685072,8633
684618,9865
685081,10281
685101,9868
685106,8661
685115,9906
685124,8371
685130,9867
685132,10205
685160,10205
685167,9906
685177,8371
685182,8305
685202,8634
685209,8661
684622,8558
684635,8696
684655,9865
684656,9864
684666,9869
684686,8371
684696,8302
684711,8558
684712,9783
684714,8315
684719,9864
875658,8394
875666,9865
875677,10267
875678,8634
875679,8315
875728,8305
875731,10267
875733,8315
875744,8633
875751,9783
875762,10267
875763,8634
875819,9869
875830,8394
875855,8696
875863,8560
875933,9865
875939,8560
875702,9906
875752,8633
875772,8661
875774,8634
875864,10267
875524,10278
875541,8558
875898,8305
875952,8315
875961,9864
875971,8371
875975,8558
876006,8558
875528,8305
875537,8315
875509,8581
875515,9864
875457,8696
875461,8661
875556,10267
875576,8581
875599,8634
875616,10267
875620,8302
875627,9865
875645,9906
875646,10278
1051459,8633
1051741,8661
1051744,8633
1051752,8560
1051756,10267
1051766,8315
1051775,8696
1051790,8696
1051801,8370
1051816,8634
1051818,8661
1052025,9864
1051616,9869
1051618,8302
1051620,8661
1051623,8305
1051851,7878
1051854,8661
1051859,9864
1051861,8371
1051864,8558
1051874,8305
1051876,8661
1051888,8371
1051891,7878
1051893,8661
1051904,9906
1051909,8305
1051911,8661
1051914,8633
1051925,8696
1051676,8370
1051677,8633
1051932,8633
1051937,8558
1051943,8302
1051944,10267
1051947,8371
1051948,9869
1051952,8633
1051964,9906
1051970,8315
1051972,9864
1051999,9906
1052006,8661
1052014,8603
1051681,7878
1051684,8661
1051686,8634
1051687,8315
1051688,8302
1051694,8558
1051697,8370
1051700,8633
1051703,7878
1051706,8661
1051707,8581
1051708,8634
1051710,8696
1051720,8305
1051729,8560
1051731,9906
1051734,9864
1051737,8603
1259371,8394
1259372,9910
1260176,8315
1260177,8581
1260182,8370
1260193,8560
1260244,8371
1260262,8633
1260276,8581
1260277,9783
1260335,8558
1260336,10281
1259975,8558
1259979,8371
1259981,10267
1259987,8370
1260026,7878
1260072,8370
1260079,8315
1260103,10267
1260154,8560
1260156,8371
1260159,10267
1260179,8370
1260184,10281
1260189,8315
1260210,8371
1260149,8371
1260274,8560
1260246,8302
1260257,9910
1260303,8633
1260308,8634
1260330,8661
1260341,8370
1260018,10267
1260036,8661
1260044,8370
1260050,9864
1260056,10267
1260059,7878
1260094,8305
1260095,7878
1260098,9783
1260106,10281
1260111,8603
1260124,8370
1505556,8633
1505902,10205
1505908,8634
1505924,9906
1505954,10205
1505977,7878
1505989,10281
1505577,10268
1506004,7878
1506006,10205
1506015,8371
1506022,8603
1506031,8634
1506033,8558
1506040,8370
1506041,8302
1506062,8315
1506079,10281
1506084,10268
1506086,8581
1506093,8315
1506094,7878
1506095,8603
1506103,10268
1506109,8370
1506115,7878
1506120,8371
1506122,10268
1506126,8634
1506129,8560
1506133,8305
1506140,8633
1506144,9864
1506146,8302
1506148,8560
1506154,8305
1506159,8558
1506162,8581
1506173,9906
1506176,10205
1506180,8558
1506187,9865
1506191,10267
