season,team_api_id,player_id
2011/2012,9851,95076.0
2011/2012,8481,26244.0
2011/2012,9831,33128.0
2011/2012,9853,187017.0
2012/2013,8521,93359.0
2013/2014,8576,26052.0
2014/2015,7819,354472.0
2014/2015,9847,26852.0
2014/2015,9831,38703.0
2014/2015,10249,574642.0
2015/2016,6391,426670.0
2015/2016,9853,40006.0
2008/2009,10269,29471.0
2009/2010,9904,25483.0
2009/2010,8165,36934.0
2009/2010,9789,20396.0
2009/2010,9788,38167.0
2010/2011,8350,103089.0
2010/2011,8178,24134.0
2010/2011,9823,30459.0
2010/2011,8358,23587.0
2011/2012,8722,108524.0
2012/2013,9788,114044.0
2012/2013,9810,355356.0
2012/2013,9810,26894.0
2012/2013,9904,25483.0
2012/2013,9790,93064.0
2013/2014,9904,25483.0
2013/2014,9776,27149.0
2014/2015,9789,36388.0
2014/2015,8722,264221.0
2014/2015,9788,114044.0
2014/2015,9810,155534.0
2015/2016,8234,145536.0
2015/2016,8721,38432.0
2015/2016,10269,89240.0
2008/2009,9885,112476.0
2009/2010,8540,39207.0
2010/2011,8564,39549.0
2010/2011,8540,39207.0
2010/2011,9885,41412.0
2011/2012,8524,41497.0
2011/2012,9885,96616.0
2011/2012,8524,39201.0
2012/2013,8551,27719.0
2012/2013,8686,24622.0
2012/2013,8543,43341.0
2012/2013,9882,39490.0
2012/2013,8524,41497.0
2013/2014,9885,41884.0
2013/2014,7943,41869.0
2014/2015,9882,362195.0
2015/2016,8564,362195.0
2015/2016,9875,177837.0
2015/2016,9882,45413.0
2008/2009,8614,26632.0
2008/2009,9908,26503.0
2009/2010,9839,36390.0
2009/2010,10228,42527.0
2009/2010,9791,26470.0
2009/2010,10235,30596.0
2010/2011,10235,41462.0
2010/2011,8640,30593.0
2010/2011,9803,39859.0
2011/2012,10219,26709.0
2012/2013,9761,304353.0
2013/2014,10235,212511.0
2013/2014,8464,26473.0
2013/2014,8277,150119.0
2014/2015,10235,37787.0
2015/2016,8611,187336.0
2015/2016,10229,145586.0
2015/2016,9791,728414.0
2012/2013,10265,30976.0
2013/2014,8033,13329.0
2008/2009,9772,52133.0
2008/2009,9768,24932.0
2009/2010,6421,11827.0
2011/2012,6403,150313.0
2011/2012,10215,96848.0
2012/2013,9773,156551.0
2014/2015,8613,164141.0
2014/2015,10212,498603.0
2015/2016,7841,128360.0
2015/2016,10238,22421.0
2015/2016,10238,240935.0
2009/2010,8548,168308.0
2009/2010,9860,75373.0
2009/2010,9925,41060.0
2011/2012,9927,158235.0
2013/2014,9800,32457.0
2013/2014,8426,257757.0
2015/2016,9925,209405.0
2008/2009,9865,18501.0
2008/2009,9869,74752.0
2008/2009,10205,38746.0
2008/2009,9906,114044.0
2009/2010,9906,114044.0
2010/2011,8581,37672.0
2010/2011,10205,150737.0
2010/2011,10267,30994.0
2011/2012,8394,33775.0
2011/2012,9906,114044.0
2011/2012,8634,172948.0
2012/2013,8302,26255.0
2012/2013,7878,2752.0
2012/2013,8370,172147.0
2013/2014,10281,74302.0
2013/2014,10267,74747.0
2014/2015,8560,47565.0
2015/2016,8302,154232.0
2015/2016,8634,26005.0
2015/2016,8603,172147.0
2008/2009,9956,7681.0
2008/2009,9930,38626.0
2009/2010,9930,34054.0
2014/2015,9931,30492.0
2008/2009,10000,94030.0
2008/2009,8635,164694.0
2008/2009,8635,38393.0
2008/2009,9999,26669.0
2009/2010,9997,149150.0
2009/2010,9991,33662.0
2009/2010,9984,37038.0
2009/2010,9993,38380.0
2010/2011,8203,37112.0
2010/2011,9987,32863.0
2010/2011,9989,68116.0
2011/2012,9994,178293.0
2011/2012,8635,69653.0
2011/2012,8571,111194.0
2011/2012,9984,188231.0
2012/2013,8635,40536.0
2012/2013,9994,317565.0
2012/2013,9991,173449.0
2013/2014,8475,32760.0
2013/2014,8573,208985.0
2014/2015,9989,40599.0
2014/2015,10000,39145.0
2015/2016,9987,166675.0
2008/2009,8659,24728.0
2008/2009,9879,40080.0
2008/2009,10194,23371.0
2008/2009,10261,24890.0
2008/2009,10194,33941.0
2009/2010,8456,30635.0
2009/2010,9879,24781.0
2009/2010,8191,35437.0
2009/2010,8455,40825.0
2009/2010,8456,33963.0
2009/2010,10252,23282.0
2009/2010,8462,33850.0
2009/2010,8462,146830.0
2009/2010,8462,193952.0
2010/2011,8602,23435.0
2010/2011,8472,160243.0
2011/2012,8668,24846.0
2011/2012,10260,150176.0
2011/2012,8655,25667.0
2011/2012,8455,46010.0
2012/2013,8586,40006.0
2012/2013,10003,102356.0
2012/2013,10252,156007.0
2012/2013,10003,276121.0
2012/2013,8650,30892.0
2012/2013,8659,39091.0
2012/2013,9825,38521.0
2012/2013,10261,240236.0
2013/2014,8586,46353.0
2013/2014,8668,24846.0
2013/2014,8344,410359.0
2013/2014,10194,23369.0
2013/2014,8472,160243.0
2013/2014,8466,23823.0
2013/2014,10261,240236.0
2014/2015,10252,93484.0
2014/2015,8586,46353.0
2014/2015,8586,276121.0
2014/2015,10260,24148.0
2014/2015,10260,161012.0
2015/2016,8472,180330.0
2015/2016,10260,362694.0
2015/2016,10003,259810.0
2008/2009,8592,24116.0
2008/2009,9829,97038.0
2009/2010,10249,26015.0
2010/2011,108893,179774.0
2010/2011,9829,215798.0
2010/2011,8588,238786.0
2011/2012,8639,183519.0
2011/2012,8689,113599.0
2011/2012,9941,279879.0
2012/2013,9748,93484.0
2012/2013,8481,240236.0
2012/2013,9941,26326.0
2013/2014,9941,21414.0
2013/2014,9827,352833.0
2014/2015,9847,210111.0
2014/2015,8639,183519.0
2014/2015,9831,613715.0
2015/2016,8689,188467.0
2015/2016,10242,720738.0
2008/2009,8226,38213.0
2008/2009,9904,115670.0
2008/2009,9912,27460.0
2008/2009,8697,26368.0
2008/2009,9788,39997.0
2008/2009,9790,25565.0
2009/2010,8697,27310.0
2009/2010,8697,192770.0
2010/2011,8165,27436.0
2010/2011,9810,72532.0
2010/2011,10189,19908.0
2010/2011,8165,229759.0
2010/2011,8226,26489.0
2011/2012,8697,184645.0
2011/2012,8358,34698.0
2013/2014,9790,30987.0
2013/2014,8178,27310.0
2013/2014,9776,141115.0
2013/2014,9790,290868.0
2013/2014,9904,30250.0
2014/2015,8697,196205.0
2014/2015,9905,130667.0
2014/2015,9810,553597.0
2014/2015,8721,37317.0
2014/2015,9789,94685.0
2014/2015,9790,331625.0
2015/2016,8262,310355.0
2015/2016,8226,119525.0
2008/2009,10233,41760.0
2008/2009,8690,39509.0
2008/2009,9885,24791.0
2008/2009,8540,24622.0
2008/2009,8533,25479.0
2008/2009,8529,39763.0
2008/2009,9882,33706.0
2009/2010,8551,41878.0
2009/2010,9857,30285.0
2010/2011,8600,109298.0
2010/2011,10167,27610.0
2010/2011,8564,30870.0
2010/2011,8686,30996.0
2011/2012,8600,24546.0
2011/2012,8551,37537.0
2012/2013,9878,67300.0
2013/2014,9804,186764.0
2013/2014,9857,38148.0
2013/2014,8564,30603.0
2013/2014,9885,109298.0
2015/2016,8600,275034.0
2015/2016,9857,26522.0
2015/2016,8535,141699.0
2008/2009,10217,47192.0
2008/2009,6601,5686.0
2008/2009,10229,38795.0
2008/2009,9761,36400.0
2008/2009,8674,110146.0
2008/2009,8614,128802.0
2009/2010,10235,30654.0
2009/2010,8640,37194.0
2009/2010,8277,110138.0
2009/2010,9791,178541.0
2010/2011,10218,185554.0
2010/2011,9761,37789.0
2010/2011,8525,240561.0
2010/2011,8611,37889.0
2012/2013,9791,243439.0
2012/2013,8611,37789.0
2012/2013,8640,179115.0
2013/2014,7788,215369.0
2013/2014,10217,101042.0
2013/2014,10228,66633.0
2014/2015,10235,185554.0
2014/2015,8674,602836.0
2014/2015,9791,248152.0
2015/2016,6413,46056.0
2015/2016,8464,466832.0
2015/2016,8526,166065.0
2015/2016,9908,35022.0
2009/2010,8021,115190.0
2010/2011,2182,31019.0
2011/2012,8030,148487.0
2011/2012,8025,15608.0
2012/2013,2182,114827.0
2012/2013,8030,148487.0
2013/2014,8025,15608.0
2014/2015,1601,275765.0
2008/2009,9773,93484.0
2008/2009,7844,11759.0
2008/2009,9772,32504.0
2008/2009,9773,25693.0
2009/2010,7841,150081.0
2009/2010,2033,163995.0
2009/2010,6421,25693.0
2009/2010,10212,11801.0
2011/2012,9772,51409.0
2011/2012,10214,304014.0
2011/2012,4064,280942.0
2011/2012,9772,40599.0
2012/2013,10212,242892.0
2013/2014,10238,150275.0
2014/2015,8348,98382.0
2014/2015,8348,186667.0
2014/2015,158085,209442.0
2014/2015,10264,45294.0
2014/2015,9768,317771.0
2015/2016,158085,470499.0
2015/2016,7842,150769.0
2008/2009,9927,156019.0
2011/2012,10251,42852.0
2012/2013,9860,281099.0
2013/2014,8467,67228.0
2014/2015,9927,470022.0
2008/2009,8305,37468.0
2009/2010,8661,33893.0
2009/2010,8302,202553.0
2010/2011,8315,191136.0
2010/2011,8371,38521.0
2010/2011,8558,163971.0
2010/2011,8633,213499.0
2010/2011,8302,202553.0
2011/2012,9869,74752.0
2011/2012,8302,33848.0
2011/2012,8305,213493.0
2012/2013,9864,38521.0
2012/2013,8558,40599.0
2012/2013,8315,191136.0
2012/2013,9910,46391.0
2012/2013,8633,213499.0
2012/2013,8661,32656.0
2013/2014,8370,474673.0
2013/2014,8558,40599.0
2013/2014,9865,18664.0
2014/2015,9783,74752.0
2015/2016,8372,202553.0
2015/2016,9864,38842.0
2015/2016,10205,571685.0
2008/2009,6493,114792.0
2009/2010,7955,7627.0
2009/2010,10192,42263.0
2009/2010,10199,25839.0
2011/2012,10199,306068.0
2014/2015,9824,458806.0
2014/2015,9931,181211.0
2015/2016,9956,513512.0
2015/2016,10190,210423.0
2015/2016,10179,41711.0
2008/2009,9984,32863.0
2008/2009,8571,38249.0
2008/2009,9994,12099.0
2008/2009,9987,9307.0
2008/2009,9994,38290.0
2009/2010,10000,37902.0
2009/2010,9984,27110.0
2009/2010,9999,26669.0
2009/2010,9987,9307.0
2010/2011,8635,30949.0
2010/2011,9984,27110.0
2011/2012,9984,173449.0
2012/2013,8342,26771.0
2012/2013,8342,161655.0
2013/2014,8475,27168.0
2013/2014,8475,467052.0
2014/2015,9991,39625.0
2014/2015,8635,39631.0
2014/2015,9984,38786.0
2014/2015,10000,33685.0
2015/2016,8203,67896.0
2015/2016,8475,169204.0
2008/2009,10261,33852.0
2008/2009,8650,30889.0
2008/2009,10260,24148.0
2008/2009,8559,155384.0
2008/2009,8650,38818.0
2008/2009,8654,30734.0
2008/2009,8650,95327.0
2009/2010,8668,46810.0
2009/2010,8559,130670.0
2009/2010,8456,30598.0
2009/2010,8654,24223.0
2009/2010,8602,23099.0
2009/2010,8654,30353.0
2009/2010,8191,23185.0
2009/2010,10260,40961.0
2009/2010,8668,24006.0
2009/2010,8668,30700.0
2009/2010,8462,24747.0
2009/2010,8667,102602.0
2010/2011,10261,38831.0
2010/2011,8483,39109.0
2010/2011,8650,95327.0
2010/2011,10252,161415.0
2010/2011,8654,30966.0
2010/2011,8586,38820.0
2011/2012,8559,24780.0
2011/2012,10172,97657.0
2011/2012,8528,22991.0
2011/2012,10252,38609.0
2011/2012,8456,23782.0
2011/2012,10194,25668.0
2011/2012,8655,155355.0
2011/2012,8650,33632.0
2011/2012,8659,32734.0
2011/2012,8528,25415.0
2012/2013,8586,156727.0
2012/2013,10260,24148.0
2012/2013,8455,79574.0
2012/2013,8455,30631.0
2012/2013,8659,189910.0
2012/2013,8586,24223.0
2012/2013,10252,78324.0
2012/2013,8668,215384.0
2013/2014,8659,113968.0
2013/2014,10261,94550.0
2013/2014,10252,139671.0
2013/2014,8667,21864.0
2013/2014,9879,26782.0
2014/2015,9826,35345.0
2014/2015,8667,115681.0
2014/2015,10172,24205.0
2014/2015,8668,23782.0
2014/2015,8654,23933.0
2014/2015,8456,40196.0
2014/2015,8466,502420.0
2014/2015,8586,500520.0
2014/2015,9826,149917.0
2014/2015,9826,8985.0
2015/2016,8456,36615.0
2015/2016,8654,23678.0
2015/2016,8650,156008.0
2015/2016,8654,163919.0
2015/2016,9850,38366.0
2015/2016,9826,22929.0
2015/2016,10261,38373.0
2015/2016,10252,56972.0
2015/2016,8466,212470.0
2015/2016,9825,339992.0
2008/2009,8689,40729.0
2008/2009,9941,26326.0
2008/2009,7819,26191.0
2008/2009,9748,30684.0
2008/2009,9851,34101.0
2008/2009,9874,155623.0
2009/2010,8588,40010.0
2009/2010,9847,33468.0
2009/2010,8592,40964.0
2009/2010,8639,26195.0
2009/2010,9851,38863.0
2009/2010,9827,39963.0
2009/2010,10249,2907.0
2010/2011,9873,5202.0
2010/2011,8639,32575.0
2010/2011,8583,115429.0
2010/2011,108893,42695.0
2010/2011,8481,26227.0
2010/2011,8521,33440.0
2010/2011,9829,41098.0
2011/2012,4087,210694.0
2011/2012,4087,26333.0
2011/2012,8583,26311.0
2011/2012,9851,210390.0
2011/2012,9836,103869.0
2011/2012,9873,35559.0
2011/2012,8576,154233.0
2012/2013,8639,32575.0
2012/2013,9831,33128.0
2012/2013,9853,35499.0
2012/2013,9827,26195.0
2012/2013,9873,35559.0
2012/2013,7794,166917.0
2012/2013,9847,41174.0
2012/2013,8481,93994.0
2012/2013,9851,25572.0
2013/2014,9829,41332.0
2013/2014,9874,473851.0
2013/2014,9837,154232.0
2013/2014,9830,348408.0
2013/2014,9851,478393.0
2013/2014,9874,290022.0
2013/2014,9837,140982.0
2013/2014,9851,25572.0
2013/2014,8689,40018.0
2013/2014,9941,188413.0
2013/2014,9829,214972.0
2013/2014,9851,69541.0
2014/2015,8689,5610.0
2014/2015,9827,30907.0
2014/2015,7794,46243.0
2014/2015,9747,26114.0
2014/2015,10249,192920.0
2014/2015,9837,46653.0
2014/2015,9747,37986.0
2014/2015,9941,563069.0
2014/2015,8689,143757.0
2015/2016,9748,282472.0
2015/2016,7794,46243.0
2015/2016,9851,42119.0
2015/2016,9941,26326.0
2015/2016,6391,311003.0
2015/2016,9829,478393.0
2008/2009,9789,40190.0
2008/2009,9904,27314.0
2008/2009,8697,30706.0
2009/2010,9790,30749.0
2009/2010,8358,32745.0
2009/2010,8178,27429.0
2010/2011,9905,27510.0
2010/2011,9823,38244.0
2010/2011,9904,36186.0
2010/2011,9905,27420.0
2010/2011,9904,95230.0
2010/2011,10189,71619.0
2011/2012,8226,119525.0
2011/2012,9904,207118.0
2011/2012,8350,200964.0
2011/2012,9790,30749.0
2011/2012,9788,212881.0
2011/2012,8178,27429.0
2011/2012,9788,36007.0
2012/2013,8721,19511.0
2012/2013,8357,140988.0
2012/2013,8697,134217.0
2013/2014,8697,27512.0
2013/2014,10269,26782.0
2013/2014,8721,119838.0
2013/2014,9810,38188.0
2013/2014,8165,27349.0
2014/2015,9789,37374.0
2014/2015,9810,119838.0
2014/2015,8177,20125.0
2014/2015,9789,27365.0
2014/2015,9904,570956.0
2014/2015,9904,27314.0
2014/2015,8721,354495.0
2014/2015,8358,212865.0
2015/2016,8226,27420.0
2015/2016,8226,34267.0
2008/2009,8530,18816.0
2008/2009,8564,30721.0
2008/2009,9885,35643.0
2008/2009,8533,42581.0
2008/2009,8543,33687.0
2008/2009,8530,56992.0
2009/2010,8535,24507.0
2009/2010,8636,30905.0
2009/2010,9885,27287.0
2009/2010,8686,27695.0
2009/2010,9857,24464.0
2009/2010,8636,34942.0
2010/2011,8530,39267.0
2010/2011,8564,38244.0
2010/2011,9885,33888.0
2011/2012,8535,24507.0
2011/2012,10233,36121.0
2011/2012,8543,26171.0
2011/2012,8540,41841.0
2011/2012,8636,57124.0
2011/2012,8530,18816.0
2012/2013,8543,39334.0
2012/2013,9875,25818.0
2012/2013,8535,27694.0
2012/2013,8530,244840.0
2012/2013,9878,57114.0
2012/2013,8551,39644.0
2012/2013,9857,24546.0
2012/2013,8636,56585.0
2012/2013,8524,39222.0
2012/2013,9885,30731.0
2013/2014,8564,39367.0
2013/2014,7943,210932.0
2013/2014,7943,74034.0
2013/2014,7943,182606.0
2013/2014,10233,154239.0
2013/2014,8535,358759.0
2013/2014,9876,238838.0
2013/2014,8686,114558.0
2014/2015,9875,25818.0
2014/2015,8543,73999.0
2014/2015,8535,210932.0
2014/2015,10233,154239.0
2014/2015,7943,399549.0
2014/2015,9885,248453.0
2014/2015,8600,452269.0
2015/2016,8524,49940.0
2015/2016,208931,161661.0
2015/2016,8543,73999.0
2015/2016,8533,15732.0
2015/2016,8534,192842.0
2015/2016,7943,540307.0
2015/2016,8543,38393.0
2015/2016,8535,37631.0
2015/2016,208931,202650.0
2015/2016,9857,39376.0
2015/2016,9875,215584.0
2015/2016,8564,470868.0
2008/2009,8640,26434.0
2008/2009,10217,38979.0
2008/2009,8464,27168.0
2008/2009,8525,110107.0
2008/2009,9791,26655.0
2009/2010,8611,26538.0
2009/2010,10235,26539.0
2009/2010,10217,26471.0
2009/2010,8593,26450.0
2009/2010,10219,26687.0
2009/2010,10228,26441.0
2010/2011,8611,38373.0
2010/2011,8593,26435.0
2010/2011,9791,26664.0
2010/2011,10217,3441.0
2010/2011,10228,40290.0
2010/2011,10229,27995.0
2010/2011,10235,201745.0
2010/2011,9791,209413.0
2010/2011,10235,109638.0
2010/2011,10229,26453.0
2011/2012,9839,26452.0
2012/2013,10235,97470.0
2012/2013,10217,279107.0
2012/2013,10219,243466.0
2012/2013,10219,26677.0
2013/2014,8640,26453.0
2013/2014,8640,39139.0
2013/2014,8640,209372.0
2013/2014,9908,158861.0
2013/2014,10217,201745.0
2013/2014,9761,113292.0
2013/2014,10219,46887.0
2014/2015,9791,25259.0
2014/2015,6413,26538.0
2014/2015,10217,26813.0
2014/2015,8525,118843.0
2015/2016,10228,439148.0
2015/2016,6413,26538.0
2012/2013,8571,148325.0
2008/2009,9825,37233.0
2008/2009,9874,94324.0
2009/2010,9911,31299.0
2011/2012,8226,29303.0
2008/2009,8690,39522.0
2013/2014,8533,24454.0
2015/2016,8540,128803.0
2009/2010,9791,150217.0
2009/2010,8593,26002.0
2010/2011,1957,206822.0
2010/2011,8025,93450.0
2012/2013,7841,363364.0
2014/2015,9773,104986.0
2011/2012,9860,115675.0
2009/2010,9865,33731.0
2010/2011,8633,36622.0
2011/2012,8581,51949.0
2014/2015,8370,37456.0
2012/2013,9986,178587.0
2014/2015,9985,26631.0
2009/2010,8658,24655.0
2011/2012,8659,49885.0
2015/2016,9825,26154.0
2009/2010,8639,40679.0
2013/2014,8689,186153.0
2015/2016,10249,546034.0
2015/2016,8639,26107.0
2015/2016,8689,586199.0
2009/2010,9788,114025.0
2011/2012,8721,108461.0
2010/2011,9885,39569.0
2012/2013,8551,39423.0
2012/2013,9875,42043.0
2012/2013,8524,41536.0
2012/2013,8543,38922.0
2013/2014,10233,299411.0
2014/2015,8543,39562.0
2008/2009,8464,45950.0
2009/2010,8640,38815.0
2009/2010,7841,150091.0
2011/2012,7844,22128.0
2012/2013,7841,363365.0
2008/2009,10267,30666.0
2008/2009,8634,107930.0
2011/2012,8634,26146.0
2011/2012,8633,27300.0
2011/2012,8315,191140.0
2012/2013,10191,140500.0
2012/2013,8203,80184.0
2013/2014,9991,249237.0
2008/2009,8655,35506.0
2012/2013,8528,25415.0
2008/2009,9851,72424.0
2015/2016,9831,155548.0
2013/2014,9776,27521.0
2014/2015,7943,39696.0
2012/2013,9839,72665.0
2009/2010,1601,47246.0
2011/2012,10215,96837.0
2015/2016,9807,191774.0
2013/2014,9925,514802.0
2013/2014,9864,112758.0
2015/2016,9956,625214.0
2008/2009,9987,43158.0
2008/2009,7947,15913.0
2014/2015,9986,266105.0
2009/2010,10252,161414.0
2013/2014,9827,36123.0
2013/2014,9810,355356.0
2010/2011,8686,39206.0
2011/2012,8636,22984.0
2008/2009,9803,38380.0
2008/2009,8464,30880.0
2008/2009,8593,160599.0
2014/2015,8593,305132.0
2015/2016,10217,42704.0
2014/2015,2182,490868.0
2010/2011,2033,150024.0
2012/2013,10264,30577.0
2014/2015,10264,566379.0
2008/2009,10251,17480.0
2012/2013,9925,213184.0
2015/2016,8467,23151.0
2013/2014,9865,20325.0
2014/2015,7878,293074.0
2012/2013,10191,171182.0
2010/2011,9986,208688.0
2010/2011,10252,110947.0
2014/2015,10172,49571.0
2011/2012,9853,26236.0
2008/2009,8226,166872.0
2011/2012,8177,310355.0
2010/2011,8540,196205.0
2011/2012,8543,185925.0
2012/2013,10233,237602.0
2008/2009,9908,110150.0
2012/2013,8640,37194.0
2015/2016,9803,2973.0
2015/2016,2182,157490.0
2015/2016,8023,579207.0
2008/2009,10213,11752.0
2012/2013,9773,207523.0
2015/2016,9773,157865.0
2015/2016,9768,317771.0
2015/2016,10214,361742.0
2015/2016,10264,566379.0
2009/2010,9800,32975.0
2010/2011,8661,33861.0
2015/2016,8305,477595.0
2009/2010,10192,41616.0
2009/2010,9956,114016.0
2012/2013,9777,66930.0
2015/2016,10191,703659.0
2011/2012,9998,37128.0
2011/2012,8635,265123.0
2011/2012,10000,131530.0
2012/2013,9985,104389.0
2008/2009,8559,37996.0
2008/2009,8667,30595.0
2009/2010,8528,22991.0
2010/2011,8483,37651.0
2010/2011,10261,24890.0
2011/2012,9825,31435.0
2012/2013,8528,22991.0
2013/2014,8586,500520.0
2014/2015,9825,31435.0
2014/2015,8455,155066.0
2015/2016,9817,30966.0
2009/2010,8481,192807.0
2010/2011,9748,96398.0
2011/2012,10249,26371.0
2012/2013,8689,210115.0
2012/2013,9873,102699.0
2013/2014,8639,279477.0
2009/2010,8697,26257.0
2010/2011,9788,36060.0
2010/2011,9823,27300.0
2012/2013,8226,396884.0
2015/2016,8697,164259.0
2008/2009,9875,18705.0
2012/2013,10167,39301.0
2013/2014,8529,364164.0
2013/2014,8524,195413.0
2014/2015,8636,25772.0
2014/2015,9880,41754.0
2014/2015,7943,27685.0
2014/2015,8543,38393.0
2014/2015,9804,57067.0
2015/2016,9857,192079.0
2015/2016,8600,192504.0
2015/2016,8535,37441.0
2015/2016,9804,154246.0
2008/2009,8611,38373.0
2008/2009,9761,27513.0
2008/2009,8526,45917.0
2012/2013,6413,159342.0
2013/2014,6433,179242.0
2013/2014,8464,466889.0
2015/2016,10217,26813.0
2015/2016,10235,150119.0
2015/2016,10235,438572.0
2015/2016,8611,562875.0
2015/2016,7788,110135.0
2015/2016,10217,417818.0
2015/2016,10235,97470.0
2010/2011,2182,214977.0
2011/2012,8021,43138.0
2012/2013,8030,74744.0
2012/2013,8025,40159.0
2012/2013,8033,115253.0
2012/2013,10265,92375.0
2013/2014,8245,429657.0
2014/2015,8027,214977.0
2014/2015,8020,72393.0
2014/2015,2186,249059.0
2015/2016,10265,107848.0
2015/2016,8025,181227.0
2015/2016,1601,502648.0
2015/2016,1957,560564.0
2009/2010,9809,31453.0
2010/2011,9809,164135.0
2010/2011,9771,49866.0
2010/2011,10215,40930.0
2010/2011,9773,37549.0
2010/2011,10264,74900.0
2011/2012,4064,281200.0
2011/2012,10212,19232.0
2011/2012,9768,154265.0
2011/2012,10238,31298.0
2011/2012,10212,30419.0
2012/2013,10212,164272.0
2012/2013,10212,11743.0
2012/2013,10214,420224.0
2013/2014,9768,40930.0
2013/2014,10214,19524.0
2013/2014,6403,42352.0
2013/2014,10212,112881.0
2013/2014,10238,164053.0
2013/2014,10238,300916.0
2013/2014,9773,39631.0
2013/2014,9772,94309.0
2013/2014,10212,478988.0
2009/2010,8485,38966.0
2009/2010,9927,72464.0
2009/2010,9938,32465.0
2009/2010,8429,28199.0
2009/2010,8485,23839.0
2009/2010,9860,112297.0
2009/2010,10251,39660.0
2009/2010,9860,32593.0
2010/2011,8066,32827.0
2010/2011,8597,41941.0
2010/2011,9800,17711.0
2010/2011,9925,38614.0
2010/2011,9938,78901.0
2010/2011,9925,35905.0
2010/2011,8485,23839.0
2010/2011,9800,33696.0
2010/2011,9927,32836.0
2010/2011,8548,8922.0
2010/2011,8429,179817.0
2010/2011,9860,36611.0
2010/2011,10251,175806.0
2010/2011,8548,36783.0
2010/2011,8485,47341.0
2010/2011,9860,34945.0
2010/2011,8597,150707.0
2010/2011,9925,24410.0
2010/2011,9800,190851.0
2010/2011,9938,33693.0
2010/2011,10251,32706.0
2011/2012,9800,25411.0
2011/2012,8597,39107.0
2011/2012,9927,22969.0
2011/2012,9927,129177.0
2011/2012,8548,32705.0
2011/2012,8485,180137.0
2011/2012,8457,32453.0
2011/2012,8457,32931.0
2012/2013,8485,119435.0
2012/2013,10251,32624.0
2012/2013,8066,68400.0
2012/2013,8485,23740.0
2012/2013,10251,74814.0
2012/2013,8597,56852.0
2012/2013,9860,298447.0
2012/2013,8597,23415.0
2012/2013,9800,25674.0
2012/2013,8485,25416.0
2013/2014,8597,243131.0
2013/2014,9927,23117.0
2013/2014,8426,80293.0
2013/2014,8649,196140.0
2013/2014,9925,25643.0
2013/2014,8649,110206.0
2013/2014,9800,35587.0
2013/2014,9860,264839.0
2013/2014,9938,172186.0
2013/2014,8485,23692.0
2013/2014,8649,67407.0
2013/2014,9927,17749.0
2014/2015,9800,295068.0
2014/2015,9925,40570.0
2014/2015,8429,159803.0
2014/2015,8429,177683.0
2014/2015,9927,23117.0
2014/2015,9800,190851.0
2014/2015,9925,23574.0
2014/2015,9938,172186.0
2014/2015,9925,243160.0
2014/2015,8649,23755.0
2015/2016,8485,190851.0
2015/2016,8467,32973.0
2015/2016,8485,25416.0
2015/2016,8426,195678.0
2015/2016,8485,119435.0
2015/2016,8426,163215.0
2015/2016,8066,469296.0
2015/2016,8066,303922.0
2015/2016,9938,244035.0
2015/2016,9860,114503.0
2015/2016,8426,582500.0
2015/2016,8426,212715.0
2015/2016,8485,443967.0
2015/2016,9925,38865.0
2015/2016,8429,562725.0
2015/2016,8429,642517.0
2008/2009,9864,43310.0
2008/2009,9906,38460.0
2008/2009,8315,96620.0
2008/2009,9864,38025.0
2008/2009,10267,34231.0
2008/2009,10205,31020.0
2008/2009,10205,37478.0
2008/2009,8603,25571.0
2008/2009,10267,30909.0
2008/2009,8696,33891.0
2008/2009,8371,38424.0
2009/2010,8558,30851.0
2009/2010,10205,37478.0
2009/2010,8371,38136.0
2009/2010,8394,38403.0
2009/2010,9869,38004.0
2009/2010,8305,37461.0
2009/2010,9867,75376.0
2009/2010,9906,38460.0
2009/2010,10267,41468.0
2009/2010,9783,41167.0
2009/2010,8633,26166.0
2009/2010,8315,37408.0
2009/2010,9906,189922.0
2009/2010,8696,37845.0
2010/2011,8305,37461.0
2010/2011,10205,37436.0
2010/2011,9864,11758.0
2010/2011,8558,150330.0
2010/2011,8315,37408.0
2010/2011,9869,202639.0
2010/2011,8581,41255.0
2010/2011,8661,25462.0
2010/2011,8696,74435.0
2010/2011,9906,41167.0
2010/2011,8305,102572.0
2010/2011,8633,26166.0
2010/2011,9906,33871.0
2010/2011,8696,149584.0
2010/2011,8371,108809.0
2010/2011,9869,34582.0
2010/2011,9783,33844.0
2010/2011,8315,112204.0
2011/2012,8305,167027.0
2011/2012,10267,37506.0
2011/2012,10267,2802.0
2011/2012,8696,26535.0
2011/2012,8603,45749.0
2011/2012,9864,191315.0
2011/2012,8371,179009.0
2011/2012,8302,38821.0
2011/2012,7878,150754.0
2011/2012,8661,200630.0
2011/2012,10205,24123.0
2011/2012,8394,70865.0
2012/2013,8661,200630.0
2012/2013,8634,30981.0
2012/2013,8394,38136.0
2012/2013,9864,11758.0
2012/2013,8661,202553.0
2012/2013,8661,45204.0
2012/2013,9910,49836.0
2012/2013,7878,101419.0
2012/2013,9864,37576.0
2012/2013,8633,213501.0
2013/2014,10268,358289.0
2013/2014,8371,300623.0
2013/2014,10268,202610.0
2013/2014,7878,161291.0
2013/2014,8633,26166.0
2013/2014,8302,213805.0
2013/2014,9865,189192.0
2013/2014,10205,150644.0
2013/2014,8634,30613.0
2013/2014,10267,282691.0
2013/2014,10205,17703.0
